site_number,time,species,honeybee/native/exotic,svd,proportion_agriculture,visits/flower/5mins,pollen_grains/5min
10,18:00,Delia sp,exotic,2.6535206,0.511289283,0.013888889,0.036854453
10,8:00,Apis mellifera,honeybee,123.03125,0.511289283,0,0
10,10:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,16:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,12:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,14:00,Lasioglossum sp,native,30.14285714,0.511289283,0.030769231,0.927472527
10,8:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,18:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,10:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,10:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,10:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,12:00,Apis mellifera,honeybee,123.03125,0.511289283,0.221428571,27.24263393
10,10:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,20:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,20:00,Apis mellifera,honeybee,123.03125,0.511289283,0,0
10,10:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,12:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,14:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,10:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,12:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,12:00,Apis mellifera,honeybee,123.03125,0.511289283,0.3,36.909375
10,10:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,10:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,10:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,10:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,12:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,10:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,10:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,14:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,18:00,Eristalis tenax,exotic,106.6363636,0.511289283,0.043010753,4.586510262
10,8:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,14:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,16:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,10:00,Apis mellifera,honeybee,123.03125,0.511289283,0.2,24.60625
10,20:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,16:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,12:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,12:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,8:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,18:00,Apis mellifera,honeybee,123.03125,0.511289283,0.041666667,5.126302083
10,18:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,8:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,12:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,20:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,16:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,12:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,16:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,20:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,18:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,16:00,Leioproctus sp,native,153.2,0.511289283,0.025,3.83
10,16:00,Lasioglossum sp,native,30.14285714,0.511289283,0.014492754,0.436853002
10,16:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,20:00,Delia sp,exotic,2.6535206,0.511289283,0.008695652,0.023074092
10,16:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,20:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,14:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,20:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,18:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,18:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,12:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,20:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,14:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,14:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,8:00,Delia sp,exotic,2.6535206,0.511289283,0.023809524,0.063179062
10,12:00,Lasioglossum sp,native,30.14285714,0.511289283,0.014285714,0.430612245
10,14:00,Lasioglossum sp,native,30.14285714,0.511289283,0.011904762,0.358843537
10,8:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,16:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,16:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,16:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,12:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,18:00,Apis mellifera,honeybee,123.03125,0.511289283,0.238095238,29.29315476
10,16:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,14:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,8:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,20:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,12:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,18:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,16:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,18:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,12:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,8:00,Leioproctus sp,native,153.2,0.511289283,0.012820513,1.964102564
10,14:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,10:00,Melangyna novaezelandiae,native,16.125,0.511289283,0.006666667,0.1075
10,16:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,10:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0.013333333,0.084848485
10,14:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,16:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,12:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,18:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,12:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,18:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,10:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,14:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,20:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,10:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,10:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,14:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,16:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0.013157895,0.083732057
10,20:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,14:00,Lasioglossum sp,native,30.14285714,0.511289283,0.037037037,1.116402116
10,16:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,12:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,12:00,Lasioglossum sp,native,30.14285714,0.511289283,0.024489796,0.73819242
10,18:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,10:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,12:00,Apis mellifera,honeybee,123.03125,0.511289283,0.336956522,41.45618207
10,14:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,10:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,12:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,10:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,14:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,10:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,12:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,10:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,10:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,18:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,20:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,16:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,12:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,8:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,18:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,16:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,16:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,10:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,20:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,20:00,Apis mellifera,honeybee,123.03125,0.511289283,0,0
10,14:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,18:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,14:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,18:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,14:00,Apis mellifera,honeybee,123.03125,0.511289283,0.209090909,25.72471591
10,20:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,14:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,14:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,8:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,20:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,20:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,14:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,16:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,20:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,8:00,Delia sp,exotic,2.6535206,0.511289283,0.008333333,0.022112672
10,12:00,Melangyna novaezelandiae,native,16.125,0.511289283,0.007407407,0.119444444
10,14:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,20:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,10:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,14:00,Apis mellifera,honeybee,123.03125,0.511289283,0.722222222,88.85590278
10,16:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,8:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,12:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0.032608696,0.207509881
10,16:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,12:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,16:00,Leioproctus sp,native,153.2,0.511289283,0.014285714,2.188571429
10,10:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,14:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,18:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,12:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,14:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,18:00,Apis mellifera,honeybee,123.03125,0.511289283,0.096774194,11.90625
10,16:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,12:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,10:00,Melangyna novaezelandiae,native,16.125,0.511289283,0.023076923,0.372115385
10,20:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,14:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,20:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,14:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,16:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,18:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,14:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,18:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,14:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,14:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,18:00,Eristalis tenax,exotic,106.6363636,0.511289283,0.0625,6.664772725
10,20:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,12:00,Apis mellifera,honeybee,123.03125,0.511289283,0.208163265,25.61058673
10,12:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,12:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,10:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,12:00,Leioproctus sp,native,153.2,0.511289283,0.044897959,6.878367347
10,10:00,Lasioglossum sp,native,30.14285714,0.511289283,0.02020202,0.608946609
10,18:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,14:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,10:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,10:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,18:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,10:00,Apis mellifera,honeybee,123.03125,0.511289283,0.172413793,21.21228448
10,16:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,14:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,14:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,10:00,Eristalis tenax,exotic,106.6363636,0.511289283,0.053846154,5.74195804
10,20:00,Delia sp,exotic,2.6535206,0.511289283,0.014492754,0.03845682
10,14:00,Apis mellifera,honeybee,123.03125,0.511289283,0.340909091,41.94247159
10,12:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,10:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,10:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,20:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,14:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,16:00,Apis mellifera,honeybee,123.03125,0.511289283,0.097222222,11.96137153
10,14:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,18:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,12:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,16:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,10:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,16:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,14:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,20:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,20:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,10:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,14:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,18:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,14:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,12:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,16:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,10:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,12:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,12:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,12:00,Apis mellifera,honeybee,123.03125,0.511289283,0.045454546,5.592329546
10,20:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,14:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,10:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,10:00,Apis mellifera,honeybee,123.03125,0.511289283,0.288888889,35.54236111
10,16:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,12:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,14:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,18:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,14:00,Leioproctus sp,native,153.2,0.511289283,0.037037037,5.674074074
10,14:00,Apis mellifera,honeybee,123.03125,0.511289283,0.385185185,47.38981481
10,14:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,12:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,16:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,14:00,Apis mellifera,honeybee,123.03125,0.511289283,0.37037037,45.56712963
10,16:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,20:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,20:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,12:00,Melangyna novaezelandiae,native,16.125,0.511289283,0.007142857,0.115178571
10,20:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,14:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,10:00,Lasioglossum sp,native,30.14285714,0.511289283,0.025,0.753571429
10,12:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,10:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,18:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,14:00,Apis mellifera,honeybee,123.03125,0.511289283,0.345238095,42.4750744
10,12:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,14:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,12:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,18:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,8:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,18:00,Apis mellifera,honeybee,123.03125,0.511289283,0.307692308,37.85576923
10,10:00,Apis mellifera,honeybee,123.03125,0.511289283,0.3875,47.67460938
10,8:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,16:00,Melangyna novaezelandiae,native,16.125,0.511289283,0.014492754,0.233695652
10,14:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,20:00,Apis mellifera,honeybee,123.03125,0.511289283,0,0
10,8:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,8:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,18:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,16:00,Apis mellifera,honeybee,123.03125,0.511289283,0.263157895,32.37664474
10,18:00,Delia sp,exotic,2.6535206,0.511289283,0.010752688,0.02853248
10,14:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,10:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,20:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,12:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,12:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,8:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,10:00,Eristalis tenax,exotic,106.6363636,0.511289283,0.076086957,8.113636361
10,12:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,14:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,8:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,12:00,Apis mellifera,honeybee,123.03125,0.511289283,0.363636364,44.73863636
10,20:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,18:00,Delia sp,exotic,2.6535206,0.511289283,0.010416667,0.02764084
10,14:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,12:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,10:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,12:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,14:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,14:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,20:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,16:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,8:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,12:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,20:00,Apis mellifera,honeybee,123.03125,0.511289283,0,0
10,10:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,14:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,10:00,Bombus terrestris,exotic,236.625,0.511289283,0.023076923,5.460576923
10,20:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,12:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,12:00,Lasioglossum sp,native,30.14285714,0.511289283,0.045454546,1.37012987
10,16:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,14:00,Apis mellifera,honeybee,123.03125,0.511289283,0.246153846,30.28461538
10,18:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,12:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,12:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,12:00,Apis mellifera,honeybee,123.03125,0.511289283,0.823529412,101.3198529
10,16:00,Eristalis tenax,exotic,106.6363636,0.511289283,0.028571429,3.046753246
10,14:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,16:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,18:00,Eristalis tenax,exotic,106.6363636,0.511289283,0.011904762,1.269480519
10,12:00,Eristalis tenax,exotic,106.6363636,0.511289283,0.007142857,0.761688311
10,14:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,14:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,14:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,14:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,10:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,10:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,16:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,12:00,Eristalis tenax,exotic,106.6363636,0.511289283,0.065306122,6.964007419
10,16:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,18:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,20:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,10:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,12:00,Lasioglossum sp,native,30.14285714,0.511289283,0.057142857,1.722448979
10,10:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,18:00,Eristalis tenax,exotic,106.6363636,0.511289283,0,0
10,10:00,Apis mellifera,honeybee,123.03125,0.511289283,0.140740741,17.31550926
10,12:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,10:00,Leioproctus sp,native,153.2,0.511289283,0.025,3.83
10,10:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,16:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,16:00,Apis mellifera,honeybee,123.03125,0.511289283,0.152173913,18.72214674
10,8:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,18:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,14:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,14:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0,0
10,10:00,Lasioglossum sp,native,30.14285714,0.511289283,0.038461539,1.159340659
10,20:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,12:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,18:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,12:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,20:00,Delia sp,exotic,2.6535206,0.511289283,0.012820513,0.034019495
10,16:00,Bombus terrestris,exotic,236.625,0.511289283,0,0
10,16:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0.013888889,0.088383838
10,10:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,16:00,Apis mellifera,honeybee,123.03125,0.511289283,0.034090909,4.194247159
10,10:00,Delia sp,exotic,2.6535206,0.511289283,0,0
10,20:00,Bombus terrestris,exotic,236.625,0.511289283,0.051282051,12.13461538
10,8:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,14:00,Apis mellifera,honeybee,123.03125,0.511289283,0.27826087,34.23478261
10,10:00,Leioproctus sp,native,153.2,0.511289283,0,0
10,8:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,18:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,10:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,10:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,12:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,8:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,12:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
10,18:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,16:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,16:00,Oxysarcodexia varia,exotic,32.52781882,0.511289283,0.014492754,0.471417664
10,10:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,14:00,Anthomyia punctipennis,exotic,16.34963067,0.511289283,0,0
10,14:00,Lasioglossum sp,native,30.14285714,0.511289283,0.007142857,0.215306122
10,12:00,Lasioglossum sp,native,30.14285714,0.511289283,0,0
10,8:00,Melanostoma fasciatum,native,6.36363636,0.511289283,0,0
10,18:00,Melangyna novaezelandiae,native,16.125,0.511289283,0,0
11,12:00,Melanostoma fasciatum,native,6.36363636,0.648154798,0,0
11,14:00,Apis mellifera,honeybee,123.03125,0.648154798,0.246305419,30.30326355
11,16:00,Leioproctus sp,native,153.2,0.648154798,0,0
11,12:00,Apis mellifera,honeybee,123.03125,0.648154798,0.420689655,51.75797414
11,10:00,Melanostoma fasciatum,native,6.36363636,0.648154798,0.005208333,0.033143939
11,18:00,Lasioglossum sp,native,30.14285714,0.648154798,0,0
11,10:00,Apis mellifera,honeybee,123.03125,0.648154798,0.266009852,32.72752463
11,8:00,Delia sp,exotic,2.6535206,0.648154798,0,0
11,10:00,Eristalis tenax,exotic,106.6363636,0.648154798,0,0
11,16:00,Melanostoma fasciatum,native,6.36363636,0.648154798,0,0
11,18:00,Delia sp,exotic,2.6535206,0.648154798,0,0
11,8:00,Apis mellifera,honeybee,123.03125,0.648154798,0,0
11,16:00,Delia sp,exotic,2.6535206,0.648154798,0,0
11,14:00,Melangyna novaezelandiae,native,16.125,0.648154798,0,0
11,10:00,Leioproctus sp,native,153.2,0.648154798,0,0
11,16:00,Melangyna novaezelandiae,native,16.125,0.648154798,0,0
11,12:00,Delia sp,exotic,2.6535206,0.648154798,0,0
11,18:00,Lasioglossum sp,native,30.14285714,0.648154798,0,0
11,14:00,Leioproctus sp,native,153.2,0.648154798,0,0
11,14:00,Delia sp,exotic,2.6535206,0.648154798,0.005555556,0.014741781
11,10:00,Delia sp,exotic,2.6535206,0.648154798,0,0
11,16:00,Delia sp,exotic,2.6535206,0.648154798,0,0
11,16:00,Leioproctus sp,native,153.2,0.648154798,0,0
11,16:00,Lasioglossum sp,native,30.14285714,0.648154798,0,0
11,14:00,Melangyna novaezelandiae,native,16.125,0.648154798,0,0
11,18:00,Melanostoma fasciatum,native,6.36363636,0.648154798,0,0
11,18:00,Melanostoma fasciatum,native,6.36363636,0.648154798,0,0
11,18:00,Melanostoma fasciatum,native,6.36363636,0.648154798,0,0
11,10:00,Melanostoma fasciatum,native,6.36363636,0.648154798,0,0
11,8:00,Melangyna novaezelandiae,native,16.125,0.648154798,0,0
